,instance_id,original_length,terminated_at_step,solved,tried,percentage
506,5506,23,23,1,1,0.0013245033112582781
507,5507,23,23,1,1,0.0013245033112582781
508,5508,23,23,1,1,0.0013245033112582781
509,5509,23,23,1,1,0.0013245033112582781
510,5510,23,23,1,1,0.0013245033112582781
511,5511,23,23,1,1,0.0013245033112582781
512,5512,23,23,1,1,0.0013245033112582781
513,5513,23,12,0,1,0.0
514,5514,23,23,1,1,0.0013245033112582781
515,5515,23,23,1,1,0.0013245033112582781
516,5516,23,23,1,1,0.0013245033112582781
517,5517,23,23,1,1,0.0013245033112582781
518,5518,23,23,1,1,0.0013245033112582781
519,5519,23,23,1,1,0.0013245033112582781
520,5520,23,23,1,1,0.0013245033112582781
521,5521,23,23,1,1,0.0013245033112582781
522,5522,23,23,1,1,0.0013245033112582781
523,5523,23,23,1,1,0.0013245033112582781
524,5524,23,23,1,1,0.0013245033112582781
525,5525,23,23,1,1,0.0013245033112582781
526,5526,23,23,1,1,0.0013245033112582781
527,5527,23,23,1,1,0.0013245033112582781
528,5528,23,23,1,1,0.0013245033112582781
529,5529,23,20,0,1,0.0
530,5530,23,23,1,1,0.0013245033112582781
531,5531,23,23,1,1,0.0013245033112582781
532,5532,23,23,1,1,0.0013245033112582781
533,5533,23,23,1,1,0.0013245033112582781
534,5534,23,23,1,1,0.0013245033112582781
535,5535,23,23,1,1,0.0013245033112582781
536,5536,23,23,1,1,0.0013245033112582781
537,5537,23,23,1,1,0.0013245033112582781
538,5538,23,23,1,1,0.0013245033112582781
539,5539,23,23,1,1,0.0013245033112582781
540,5540,23,20,0,1,0.0
541,5541,23,23,1,1,0.0013245033112582781
542,5542,23,23,1,1,0.0013245033112582781
543,5543,23,23,1,1,0.0013245033112582781
544,5544,23,23,1,1,0.0013245033112582781
545,5545,23,23,1,1,0.0013245033112582781
546,5546,23,23,1,1,0.0013245033112582781
547,5547,23,23,1,1,0.0013245033112582781
548,5548,23,23,1,1,0.0013245033112582781
549,5549,23,23,1,1,0.0013245033112582781
550,5550,23,23,1,1,0.0013245033112582781
551,5551,23,23,1,1,0.0013245033112582781
552,5552,23,17,0,1,0.0
