,action,instance_id,step,type,strtype
5945,7,4660,5,"['24', '24']","['24', '24']"
5946,4,4660,6,['14'],['14']
5947,5,4660,7,"['24', '24']","['24', '24']"
5948,2,4660,8,['26'],['26']
5949,5,4661,0,['14'],['14']
5950,7,4661,1,"['24', '24']","['24', '24']"
5951,8,4661,2,['26'],['26']
5952,8,4661,3,"['26', '24']","['26', '24']"
5953,4,4661,4,"['24', '24']","['24', '24']"
5954,1,4661,5,"['16', '14']","['16', '14']"
5955,3,4661,6,['16'],['16']
5956,6,4661,7,"['14', '14']","['14', '14']"
5957,7,4661,8,['24'],['24']
5958,8,4662,0,['26'],['26']
5959,8,4662,1,"['24', '26']","['24', '26']"
5960,7,4662,2,"['24', '24']","['24', '24']"
5961,6,4662,3,"['14', '14']","['14', '14']"
5962,4,4662,4,"['24', '24']","['24', '24']"
5963,7,4662,5,['14'],['14']
5964,1,4662,6,"['16', '14']","['16', '14']"
5965,3,4662,7,['16'],['16']
5966,5,4662,8,['24'],['24']
5967,8,4663,0,['26'],['26']
5968,7,4663,1,['14'],['14']
5969,7,4663,2,"['24', '24']","['24', '24']"
5970,5,4663,3,"['24', '24']","['24', '24']"
5971,2,4663,4,['16'],['16']
5972,6,4663,5,"['14', '14']","['14', '14']"
5973,1,4663,6,"['16', '14']","['16', '14']"
5974,4,4663,7,['24'],['24']
5975,8,4663,8,"['24', '26']","['24', '26']"
5976,8,4664,0,['26'],['26']
5977,2,4664,1,['16'],['16']
5978,1,4664,2,"['14', '16']","['14', '16']"
5979,7,4664,3,['14'],['14']
5980,8,4664,4,"['26', '24']","['26', '24']"
5981,7,4664,5,"['24', '24']","['24', '24']"
5982,4,4664,6,"['14', '14']","['14', '14']"
5983,5,4664,7,"['24', '24']","['24', '24']"
5984,5,4664,8,['24'],['24']
5985,7,4665,0,['24'],['24']
5986,8,4665,1,['26'],['26']
5987,7,4665,2,"['24', '24']","['24', '24']"
5988,4,4665,3,"['14', '14']","['14', '14']"
5989,1,4665,4,"['14', '16']","['14', '16']"
5990,8,4665,5,"['26', '24']","['26', '24']"
5991,5,4665,6,"['24', '24']","['24', '24']"
5992,5,4665,7,['14'],['14']
5993,3,4665,8,['16'],['16']
5994,2,4666,0,['16'],['16']
5995,8,4666,1,"['26', '24']","['26', '24']"
5996,7,4666,2,"['24', '24']","['24', '24']"
5997,8,4666,3,['26'],['26']
5998,1,4666,4,"['16', '14']","['16', '14']"
5999,5,4666,5,"['24', '24']","['24', '24']"
6000,7,4666,6,['24'],['24']
6001,4,4666,7,['14'],['14']
6002,6,4666,8,"['14', '14']","['14', '14']"
6003,4,4667,0,['26'],['26']
6004,7,4667,1,['24'],['24']
6005,6,4667,2,"['14', '14']","['14', '14']"
6006,7,4667,3,['14'],['14']
6007,1,4667,4,"['16', '14']","['16', '14']"
6008,5,4667,5,"['24', '24']","['24', '24']"
6009,2,4667,6,['16'],['16']
6010,8,4667,7,"['24', '24']","['24', '24']"
6011,8,4667,8,"['26', '24']","['26', '24']"
6012,6,4668,0,"['14', '14']","['14', '14']"
6013,4,4668,1,"['24', '24']","['24', '24']"
6014,7,4668,2,['24'],['24']
6015,8,4668,3,"['24', '26']","['24', '26']"
6016,1,4668,4,"['16', '14']","['16', '14']"
6017,8,4668,5,['26'],['26']
6018,7,4668,6,['14'],['14']
6019,2,4668,7,['16'],['16']
6020,5,4668,8,"['24', '24']","['24', '24']"
6021,1,4669,0,"['16', '14']","['16', '14']"
6022,8,4669,1,['26'],['26']
6023,7,4669,2,['24'],['24']
6024,7,4669,3,"['24', '24']","['24', '24']"
6025,5,4669,4,"['24', '24']","['24', '24']"
6026,8,4669,5,"['26', '24']","['26', '24']"
6027,4,4669,6,"['14', '14']","['14', '14']"
6028,5,4669,7,['14'],['14']
6029,3,4669,8,['16'],['16']
6030,8,4670,0,"['24', '26']","['24', '26']"
6031,1,4670,1,"['14', '16']","['14', '16']"
6032,8,4670,2,['26'],['26']
6033,7,4670,3,"['24', '24']","['24', '24']"
6034,3,4670,4,['16'],['16']
6035,4,4670,5,"['14', '14']","['14', '14']"
6036,6,4670,6,['14'],['14']
6037,5,4670,7,"['24', '24']","['24', '24']"
6038,7,4670,8,['24'],['24']
6039,7,4671,0,['24'],['24']
6040,8,4671,1,"['26', '24']","['26', '24']"
6041,8,4671,2,['26'],['26']
6042,4,4671,3,['14'],['14']
6043,7,4671,4,"['24', '24']","['24', '24']"
6044,1,4671,5,"['16', '14']","['16', '14']"
6045,6,4671,6,"['14', '14']","['14', '14']"
6046,3,4671,7,['16'],['16']
6047,5,4671,8,"['24', '24']","['24', '24']"
6048,8,4672,0,['26'],['26']
6049,8,4672,1,"['24', '26']","['24', '26']"
6050,6,4672,2,"['14', '14']","['14', '14']"
6051,7,4672,3,"['24', '24']","['24', '24']"
6052,4,4672,4,"['24', '24']","['24', '24']"
6053,3,4672,5,['16'],['16']
6054,5,4672,6,['14'],['14']
6055,7,4672,7,['24'],['24']
6056,1,4672,8,"['14', '16']","['14', '16']"
6057,1,4673,0,"['16', '14']","['16', '14']"
6058,7,4673,1,['24'],['24']
6059,3,4673,2,['16'],['16']
6060,2,4673,3,['26'],['26']
6061,5,4673,4,['14'],['14']
6062,7,4673,5,"['24', '24']","['24', '24']"
6063,4,4673,6,"['14', '14']","['14', '14']"
6064,8,4673,7,"['24', '26']","['24', '26']"
6065,5,4673,8,"['24', '24']","['24', '24']"
6066,4,4674,0,['14'],['14']
6067,7,4674,1,"['24', '24']","['24', '24']"
6068,8,4674,2,"['26', '24']","['26', '24']"
6069,8,4674,3,['26'],['26']
6070,7,4674,4,['24'],['24']
6071,5,4674,5,"['24', '24']","['24', '24']"
6072,6,4674,6,"['14', '14']","['14', '14']"
6073,2,4674,7,['16'],['16']
6074,1,4674,8,"['16', '14']","['16', '14']"
6075,7,4675,0,"['24', '24']","['24', '24']"
6076,8,4675,1,['26'],['26']
6077,8,4675,2,"['24', '26']","['24', '26']"
6078,4,4675,3,"['24', '24']","['24', '24']"
6079,7,4675,4,['14'],['14']
6080,3,4675,5,['16'],['16']
6081,1,4675,6,"['14', '16']","['14', '16']"
6082,5,4675,7,['24'],['24']
6083,5,4675,8,"['14', '14']","['14', '14']"
6084,4,4676,0,['14'],['14']
6085,7,4676,1,"['24', '24']","['24', '24']"
6086,3,4676,2,['16'],['16']
6087,8,4676,3,"['26', '24']","['26', '24']"
6088,5,4676,4,"['24', '24']","['24', '24']"
6089,1,4676,5,"['16', '14']","['16', '14']"
6090,6,4676,6,"['14', '14']","['14', '14']"
6091,4,4676,7,['24'],['24']
6092,2,4676,8,['26'],['26']
6093,7,4677,0,['24'],['24']
6094,8,4677,1,"['26', '24']","['26', '24']"
6095,7,4677,2,"['24', '24']","['24', '24']"
6096,8,4677,3,['26'],['26']
6097,4,4677,4,['14'],['14']
6098,5,4677,5,"['24', '24']","['24', '24']"
6099,1,4677,6,"['16', '14']","['16', '14']"
6100,6,4677,7,"['14', '14']","['14', '14']"
6101,3,4677,8,['16'],['16']
6102,1,4678,0,"['14', '16']","['14', '16']"
6103,8,4678,1,['26'],['26']
6104,6,4678,2,"['14', '14']","['14', '14']"
6105,7,4678,3,"['24', '24']","['24', '24']"
6106,7,4678,4,['24'],['24']
6107,4,4678,5,['14'],['14']
6108,5,4678,6,"['24', '24']","['24', '24']"
6109,8,4678,7,"['24', '26']","['24', '26']"
6110,3,4678,8,['16'],['16']
6111,4,4679,0,['14'],['14']
6112,1,4679,1,"['14', '16']","['14', '16']"
6113,4,4679,2,['24'],['24']
6114,7,4679,3,"['24', '24']","['24', '24']"
6115,8,4679,4,['26'],['26']
6116,6,4679,5,"['14', '14']","['14', '14']"
6117,5,4679,6,"['24', '24']","['24', '24']"
6118,8,4679,7,"['26', '24']","['26', '24']"
6119,2,4679,8,['16'],['16']
6120,8,4680,0,['26'],['26']
6121,1,4680,1,"['16', '14']","['16', '14']"
6122,8,4680,2,"['26', '24']","['26', '24']"
6123,4,4680,3,['14'],['14']
6124,7,4680,4,"['24', '24']","['24', '24']"
6125,3,4680,5,['16'],['16']
6126,4,4680,6,['24'],['24']
6127,6,4680,7,"['14', '14']","['14', '14']"
6128,5,4680,8,"['24', '24']","['24', '24']"
6129,7,4681,0,['24'],['24']
6130,6,4681,1,"['14', '14']","['14', '14']"
6131,1,4681,2,"['14', '16']","['14', '16']"
6132,3,4681,3,['16'],['16']
6133,8,4681,4,"['26', '24']","['26', '24']"
6134,4,4681,5,"['24', '24']","['24', '24']"
6135,8,4681,6,['26'],['26']
6136,7,4681,7,"['24', '24']","['24', '24']"
6137,6,4681,8,['14'],['14']
6138,7,4682,0,"['24', '24']","['24', '24']"
6139,5,4682,1,"['24', '24']","['24', '24']"
6140,1,4682,2,"['14', '16']","['14', '16']"
6141,7,4682,3,['24'],['24']
6142,2,4682,4,['16'],['16']
6143,6,4682,5,"['14', '14']","['14', '14']"
6144,4,4682,6,['14'],['14']
6145,8,4682,7,['26'],['26']
6146,8,4682,8,"['26', '24']","['26', '24']"
6147,7,4683,0,"['24', '24']","['24', '24']"
6148,1,4683,1,"['16', '14']","['16', '14']"
6149,5,4683,2,['14'],['14']
6150,8,4683,3,['26'],['26']
6151,7,4683,4,['24'],['24']
6152,5,4683,5,"['24', '24']","['24', '24']"
6153,6,4683,6,"['14', '14']","['14', '14']"
6154,4,4683,7,['16'],['16']
6155,8,4683,8,"['24', '26']","['24', '26']"
6156,4,4684,0,['14'],['14']
6157,2,4684,1,['26'],['26']
6158,6,4684,2,"['14', '14']","['14', '14']"
6159,7,4684,3,"['24', '24']","['24', '24']"
6160,4,4684,4,['24'],['24']
6161,5,4684,5,"['24', '24']","['24', '24']"
6162,3,4684,6,['16'],['16']
6163,1,4684,7,"['16', '14']","['16', '14']"
6164,8,4684,8,"['26', '24']","['26', '24']"
6165,8,4685,0,['26'],['26']
6166,2,4685,1,['16'],['16']
6167,7,4685,2,"['24', '24']","['24', '24']"
6168,4,4685,3,"['24', '24']","['24', '24']"
6169,7,4685,4,['24'],['24']
6170,8,4685,5,"['24', '26']","['24', '26']"
6171,5,4685,6,"['14', '14']","['14', '14']"
6172,1,4685,7,"['16', '14']","['16', '14']"
6173,5,4685,8,['14'],['14']
6174,2,4686,0,['16'],['16']
6175,8,4686,1,['26'],['26']
6176,1,4686,2,"['14', '16']","['14', '16']"
6177,8,4686,3,"['24', '26']","['24', '26']"
6178,7,4686,4,['24'],['24']
6179,7,4686,5,"['24', '24']","['24', '24']"
6180,5,4686,6,"['24', '24']","['24', '24']"
6181,4,4686,7,"['14', '14']","['14', '14']"
6182,5,4686,8,['14'],['14']
6183,8,4687,0,"['26', '24']","['26', '24']"
6184,6,4687,1,"['14', '14']","['14', '14']"
6185,8,4687,2,['26'],['26']
6186,4,4687,3,['14'],['14']
6187,7,4687,4,"['24', '24']","['24', '24']"
6188,5,4687,5,"['24', '24']","['24', '24']"
6189,7,4687,6,['24'],['24']
6190,2,4687,7,['16'],['16']
6191,1,4687,8,"['14', '16']","['14', '16']"
6192,7,4688,0,"['24', '24']","['24', '24']"
6193,1,4688,1,"['14', '16']","['14', '16']"
6194,6,4688,2,"['14', '14']","['14', '14']"
6195,3,4688,3,['16'],['16']
6196,8,4688,4,['26'],['26']
6197,4,4688,5,"['24', '24']","['24', '24']"
6198,7,4688,6,['24'],['24']
6199,5,4688,7,['14'],['14']
6200,8,4688,8,"['24', '26']","['24', '26']"
6201,7,4689,0,"['24', '24']","['24', '24']"
6202,8,4689,1,['26'],['26']
6203,2,4689,2,['16'],['16']
6204,7,4689,3,['24'],['24']
6205,1,4689,4,"['16', '14']","['16', '14']"
6206,5,4689,5,"['24', '24']","['24', '24']"
6207,4,4689,6,['14'],['14']
6208,8,4689,7,"['26', '24']","['26', '24']"
6209,6,4689,8,"['14', '14']","['14', '14']"
6210,7,4690,0,"['24', '24']","['24', '24']"
6211,8,4690,1,"['24', '26']","['24', '26']"
6212,8,4690,2,['26'],['26']
6213,1,4690,3,"['16', '14']","['16', '14']"
6214,4,4690,4,['14'],['14']
6215,4,4690,5,['24'],['24']
6216,3,4690,6,['16'],['16']
6217,6,4690,7,"['14', '14']","['14', '14']"
6218,5,4690,8,"['24', '24']","['24', '24']"
6219,8,4691,0,['26'],['26']
6220,8,4691,1,"['24', '26']","['24', '26']"
6221,6,4691,2,"['14', '14']","['14', '14']"
6222,1,4691,3,"['14', '16']","['14', '16']"
6223,4,4691,4,['14'],['14']
6224,7,4691,5,"['24', '24']","['24', '24']"
6225,5,4691,6,"['24', '24']","['24', '24']"
6226,4,4691,7,['24'],['24']
6227,2,4691,8,['16'],['16']
6228,2,4692,0,['16'],['16']
6229,7,4692,1,"['24', '24']","['24', '24']"
6230,8,4692,2,['26'],['26']
6231,7,4692,3,['14'],['14']
6232,1,4692,4,"['16', '14']","['16', '14']"
6233,5,4692,5,['24'],['24']
6234,5,4692,6,"['14', '14']","['14', '14']"
6235,8,4692,7,"['24', '26']","['24', '26']"
6236,4,4692,8,"['24', '24']","['24', '24']"
6237,8,4693,0,"['24', '26']","['24', '26']"
6238,7,4693,1,['14'],['14']
6239,8,4693,2,['26'],['26']
6240,1,4693,3,"['16', '14']","['16', '14']"
6241,6,4693,4,"['14', '14']","['14', '14']"
6242,7,4693,5,"['24', '24']","['24', '24']"
6243,3,4693,6,['16'],['16']
6244,4,4693,7,['24'],['24']
6245,5,4693,8,"['24', '24']","['24', '24']"
6246,8,4694,0,['26'],['26']
6247,1,4694,1,"['14', '16']","['14', '16']"
6248,8,4694,2,"['24', '26']","['24', '26']"
6249,6,4694,3,"['14', '14']","['14', '14']"
6250,7,4694,4,"['24', '24']","['24', '24']"
6251,3,4694,5,['16'],['16']
6252,7,4694,6,['24'],['24']
6253,4,4694,7,['14'],['14']
6254,5,4694,8,"['24', '24']","['24', '24']"
6255,5,4695,0,['14'],['14']
6256,2,4695,1,['16'],['16']
6257,7,4695,2,['24'],['24']
6258,7,4695,3,"['24', '24']","['24', '24']"
6259,8,4695,4,['26'],['26']
6260,5,4695,5,"['14', '14']","['14', '14']"
6261,4,4695,6,"['24', '24']","['24', '24']"
6262,8,4695,7,"['24', '26']","['24', '26']"
6263,1,4695,8,"['14', '16']","['14', '16']"
6264,8,4696,0,"['24', '26']","['24', '26']"
6265,7,4696,1,['24'],['24']
6266,7,4696,2,"['24', '24']","['24', '24']"
6267,2,4696,3,['16'],['16']
6268,4,4696,4,"['24', '24']","['24', '24']"
6269,8,4696,5,['26'],['26']
6270,5,4696,6,['14'],['14']
6271,1,4696,7,"['16', '14']","['16', '14']"
6272,5,4696,8,"['14', '14']","['14', '14']"
6273,2,4697,0,['16'],['16']
6274,1,4697,1,"['14', '16']","['14', '16']"
6275,7,4697,2,['24'],['24']
6276,7,4697,3,"['24', '24']","['24', '24']"
6277,4,4697,4,"['24', '24']","['24', '24']"
6278,3,4697,5,['26'],['26']
6279,8,4697,6,"['24', '26']","['24', '26']"
6280,6,4697,7,"['14', '14']","['14', '14']"
6281,5,4697,8,['14'],['14']
6282,7,4698,0,"['24', '24']","['24', '24']"
6283,8,4698,1,"['24', '26']","['24', '26']"
6284,1,4698,2,"['16', '14']","['16', '14']"
6285,7,4698,3,['24'],['24']
6286,3,4698,4,['16'],['16']
6287,8,4698,5,['26'],['26']
6288,4,4698,6,"['14', '14']","['14', '14']"
6289,5,4698,7,"['24', '24']","['24', '24']"
6290,5,4698,8,['14'],['14']
6291,6,4699,0,"['14', '14']","['14', '14']"
6292,7,4699,1,"['24', '24']","['24', '24']"
6293,3,4699,2,['16'],['16']
6294,1,4699,3,"['16', '14']","['16', '14']"
6295,8,4699,4,"['24', '26']","['24', '26']"
6296,4,4699,5,"['24', '24']","['24', '24']"
6297,2,4699,6,['26'],['26']
6298,5,4699,7,['14'],['14']
6299,5,4699,8,['24'],['24']
6300,4,4700,0,['14'],['14']
6301,1,4700,1,"['16', '14']","['16', '14']"
6302,7,4700,2,"['24', '24']","['24', '24']"
6303,3,4700,3,['16'],['16']
6304,8,4700,4,['26'],['26']
6305,8,4700,5,"['26', '24']","['26', '24']"
6306,7,4700,6,['24'],['24']
6307,5,4700,7,"['24', '24']","['24', '24']"
6308,6,4700,8,"['14', '14']","['14', '14']"
6309,8,4701,0,['26'],['26']
6310,8,4701,1,"['24', '26']","['24', '26']"
6311,6,4701,2,"['14', '14']","['14', '14']"
6312,7,4701,3,"['24', '24']","['24', '24']"
6313,2,4701,4,['16'],['16']
6314,5,4701,5,"['24', '24']","['24', '24']"
6315,1,4701,6,"['14', '16']","['14', '16']"
6316,4,4701,7,['14'],['14']
6317,7,4701,8,['24'],['24']
6318,7,4702,0,"['24', '24']","['24', '24']"
6319,1,4702,1,"['16', '14']","['16', '14']"
6320,8,4702,2,['26'],['26']
6321,7,4702,3,['24'],['24']
6322,5,4702,4,"['24', '24']","['24', '24']"
6323,4,4702,5,"['14', '14']","['14', '14']"
6324,3,4702,6,['16'],['16']
6325,8,4702,7,"['24', '26']","['24', '26']"
6326,6,4702,8,['14'],['14']
6327,2,4703,0,['16'],['16']
6328,7,4703,1,"['24', '24']","['24', '24']"
6329,5,4703,2,"['24', '24']","['24', '24']"
6330,6,4703,3,"['14', '14']","['14', '14']"
6331,4,4703,4,['14'],['14']
6332,8,4703,5,['26'],['26']
6333,8,4703,6,"['26', '24']","['26', '24']"
6334,5,4703,7,['24'],['24']
6335,1,4703,8,"['14', '16']","['14', '16']"
6336,7,4704,0,"['24', '24']","['24', '24']"
6337,8,4704,1,"['26', '24']","['26', '24']"
6338,4,4704,2,['14'],['14']
6339,7,4704,3,['24'],['24']
6340,1,4704,4,"['14', '16']","['14', '16']"
6341,5,4704,5,"['24', '24']","['24', '24']"
6342,8,4704,6,['26'],['26']
6343,3,4704,7,['16'],['16']
6344,6,4704,8,"['14', '14']","['14', '14']"
6345,8,4705,0,['26'],['26']
6346,2,4705,1,['16'],['16']
6347,6,4705,2,"['14', '14']","['14', '14']"
6348,7,4705,3,"['24', '24']","['24', '24']"
6349,1,4705,4,"['16', '14']","['16', '14']"
6350,4,4705,5,['14'],['14']
6351,7,4705,6,['24'],['24']
6352,5,4705,7,"['24', '24']","['24', '24']"
6353,8,4705,8,"['26', '24']","['26', '24']"
6354,1,4706,0,"['14', '16']","['14', '16']"
6355,7,4706,1,"['24', '24']","['24', '24']"
6356,5,4706,2,['14'],['14']
6357,8,4706,3,"['24', '26']","['24', '26']"
6358,3,4706,4,['16'],['16']
6359,4,4706,5,"['24', '24']","['24', '24']"
6360,2,4706,6,['26'],['26']
6361,6,4706,7,"['14', '14']","['14', '14']"
6362,7,4706,8,['24'],['24']
6363,4,4707,0,['14'],['14']
6364,5,4707,1,['24'],['24']
6365,2,4707,2,['16'],['16']
6366,7,4707,3,"['24', '24']","['24', '24']"
6367,8,4707,4,"['24', '26']","['24', '26']"
6368,6,4707,5,"['14', '14']","['14', '14']"
6369,5,4707,6,"['24', '24']","['24', '24']"
6370,1,4707,7,"['14', '16']","['14', '16']"
6371,8,4707,8,['26'],['26']
6372,1,4708,0,"['16', '14']","['16', '14']"
6373,7,4708,1,"['24', '24']","['24', '24']"
6374,8,4708,2,"['24', '26']","['24', '26']"
6375,8,4708,3,['26'],['26']
6376,6,4708,4,"['14', '14']","['14', '14']"
6377,3,4708,5,['16'],['16']
6378,4,4708,6,['24'],['24']
6379,5,4708,7,"['24', '24']","['24', '24']"
6380,4,4708,8,['14'],['14']
6381,1,4709,0,"['14', '16']","['14', '16']"
6382,7,4709,1,"['24', '24']","['24', '24']"
6383,8,4709,2,"['24', '26']","['24', '26']"
6384,8,4709,3,['26'],['26']
6385,6,4709,4,"['14', '14']","['14', '14']"
6386,3,4709,5,['16'],['16']
6387,4,4709,6,['24'],['24']
6388,5,4709,7,"['24', '24']","['24', '24']"
6389,4,4709,8,['14'],['14']
6390,7,4710,0,['14'],['14']
6391,8,4710,1,['26'],['26']
6392,7,4710,2,['24'],['24']
6393,8,4710,3,"['26', '24']","['26', '24']"
6394,4,4710,4,"['24', '24']","['24', '24']"
6395,6,4710,5,"['14', '14']","['14', '14']"
6396,3,4710,6,['16'],['16']
6397,1,4710,7,"['16', '14']","['16', '14']"
6398,5,4710,8,"['24', '24']","['24', '24']"
6399,8,4711,0,"['26', '24']","['26', '24']"
6400,6,4711,1,"['14', '14']","['14', '14']"
6401,7,4711,2,"['24', '24']","['24', '24']"
6402,4,4711,3,"['24', '24']","['24', '24']"
6403,3,4711,4,['16'],['16']
6404,1,4711,5,"['16', '14']","['16', '14']"
6405,7,4711,6,['24'],['24']
6406,2,4711,7,['26'],['26']
6407,5,4711,8,['14'],['14']
6408,8,4712,0,['26'],['26']
6409,7,4712,1,"['24', '24']","['24', '24']"
6410,6,4712,2,"['14', '14']","['14', '14']"
6411,4,4712,3,['14'],['14']
6412,4,4712,4,['24'],['24']
6413,5,4712,5,"['24', '24']","['24', '24']"
6414,1,4712,6,"['14', '16']","['14', '16']"
6415,2,4712,7,['16'],['16']
6416,8,4712,8,"['26', '24']","['26', '24']"
6417,8,4713,0,['26'],['26']
6418,7,4713,1,['24'],['24']
6419,7,4713,2,"['24', '24']","['24', '24']"
6420,2,4713,3,['16'],['16']
6421,8,4713,4,"['26', '24']","['26', '24']"
6422,4,4713,5,"['14', '14']","['14', '14']"
6423,1,4713,6,"['14', '16']","['14', '16']"
6424,5,4713,7,['14'],['14']
6425,5,4713,8,"['24', '24']","['24', '24']"
6426,4,4714,0,"['24', '24']","['24', '24']"
6427,8,4714,1,['26'],['26']
6428,7,4714,2,"['24', '24']","['24', '24']"
6429,8,4714,3,"['26', '24']","['26', '24']"
6430,7,4714,4,['14'],['14']
6431,6,4714,5,"['14', '14']","['14', '14']"
6432,3,4714,6,['16'],['16']
6433,5,4714,7,['24'],['24']
6434,1,4714,8,"['16', '14']","['16', '14']"
6435,8,4715,0,"['24', '26']","['24', '26']"
6436,8,4715,1,['26'],['26']
6437,1,4715,2,"['16', '14']","['16', '14']"
6438,7,4715,3,"['24', '24']","['24', '24']"
6439,4,4715,4,['14'],['14']
6440,4,4715,5,['24'],['24']
6441,5,4715,6,"['24', '24']","['24', '24']"
6442,2,4715,7,['16'],['16']
6443,6,4715,8,"['14', '14']","['14', '14']"
6444,4,4716,0,['14'],['14']
6445,7,4716,1,['24'],['24']
6446,7,4716,2,"['24', '24']","['24', '24']"
6447,2,4716,3,['26'],['26']
6448,5,4716,4,"['14', '14']","['14', '14']"
6449,1,4716,5,"['14', '16']","['14', '16']"
6450,3,4716,6,['16'],['16']
6451,6,4716,7,"['24', '24']","['24', '24']"
6452,8,4716,8,"['26', '24']","['26', '24']"
6453,1,4717,0,"['16', '14']","['16', '14']"
6454,3,4717,1,['16'],['16']
6455,7,4717,2,"['24', '24']","['24', '24']"
6456,6,4717,3,"['14', '14']","['14', '14']"
6457,8,4717,4,['26'],['26']
6458,4,4717,5,"['24', '24']","['24', '24']"
6459,5,4717,6,['14'],['14']
6460,7,4717,7,['24'],['24']
6461,8,4717,8,"['26', '24']","['26', '24']"
6462,4,4718,0,['16'],['16']
6463,5,4718,1,['14'],['14']
6464,7,4718,2,"['24', '24']","['24', '24']"
6465,7,4718,3,['24'],['24']
6466,8,4718,4,"['24', '26']","['24', '26']"
6467,8,4718,5,['26'],['26']
6468,5,4718,6,"['24', '24']","['24', '24']"
6469,6,4718,7,"['14', '14']","['14', '14']"
6470,1,4718,8,"['16', '14']","['16', '14']"
6471,7,4719,0,"['24', '24']","['24', '24']"
6472,2,4719,1,['16'],['16']
6473,7,4719,2,['14'],['14']
6474,1,4719,3,"['14', '16']","['14', '16']"
6475,8,4719,4,['26'],['26']
6476,6,4719,5,"['14', '14']","['14', '14']"
6477,5,4719,6,"['24', '24']","['24', '24']"
6478,4,4719,7,['24'],['24']
6479,8,4719,8,"['24', '26']","['24', '26']"
6480,7,4720,0,"['24', '24']","['24', '24']"
6481,6,4720,1,"['14', '14']","['14', '14']"
6482,8,4720,2,"['26', '24']","['26', '24']"
6483,1,4720,3,"['14', '16']","['14', '16']"
6484,4,4720,4,['16'],['16']
6485,6,4720,5,['14'],['14']
6486,8,4720,6,['26'],['26']
6487,5,4720,7,"['24', '24']","['24', '24']"
6488,7,4720,8,['24'],['24']
6489,7,4721,0,['24'],['24']
6490,2,4721,1,['16'],['16']
6491,1,4721,2,"['16', '14']","['16', '14']"
6492,8,4721,3,['26'],['26']
6493,7,4721,4,"['24', '24']","['24', '24']"
6494,8,4721,5,"['26', '24']","['26', '24']"
6495,4,4721,6,['14'],['14']
6496,5,4721,7,"['14', '14']","['14', '14']"
6497,6,4721,8,"['24', '24']","['24', '24']"
6498,8,4722,0,"['26', '24']","['26', '24']"
6499,4,4722,1,['14'],['14']
6500,6,4722,2,"['14', '14']","['14', '14']"
6501,7,4722,3,"['24', '24']","['24', '24']"
6502,4,4722,4,['24'],['24']
6503,3,4722,5,['16'],['16']
6504,1,4722,6,"['16', '14']","['16', '14']"
6505,2,4722,7,['26'],['26']
6506,5,4722,8,"['24', '24']","['24', '24']"
6507,4,4723,0,['14'],['14']
6508,1,4723,1,"['16', '14']","['16', '14']"
6509,6,4723,2,"['14', '14']","['14', '14']"
6510,8,4723,3,['26'],['26']
6511,7,4723,4,"['24', '24']","['24', '24']"
6512,5,4723,5,"['24', '24']","['24', '24']"
6513,7,4723,6,['24'],['24']
6514,8,4723,7,"['24', '26']","['24', '26']"
6515,3,4723,8,['16'],['16']
6516,7,4724,0,"['24', '24']","['24', '24']"
6517,5,4724,1,"['24', '24']","['24', '24']"
6518,8,4724,2,['26'],['26']
6519,2,4724,3,['16'],['16']
6520,8,4724,4,"['26', '24']","['26', '24']"
6521,6,4724,5,"['14', '14']","['14', '14']"
6522,1,4724,6,"['14', '16']","['14', '16']"
6523,4,4724,7,['24'],['24']
6524,7,4724,8,['14'],['14']
6525,4,4725,0,['26'],['26']
6526,7,4725,1,['14'],['14']
6527,1,4725,2,"['16', '14']","['16', '14']"
6528,7,4725,3,['24'],['24']
6529,6,4725,4,"['14', '14']","['14', '14']"
6530,3,4725,5,['16'],['16']
6531,5,4725,6,"['24', '24']","['24', '24']"
6532,8,4725,7,"['24', '24']","['24', '24']"
6533,8,4725,8,"['24', '26']","['24', '26']"
6534,8,4726,0,['26'],['26']
6535,7,4726,1,['24'],['24']
6536,2,4726,2,['16'],['16']
6537,6,4726,3,"['14', '14']","['14', '14']"
6538,7,4726,4,"['24', '24']","['24', '24']"
6539,5,4726,5,"['24', '24']","['24', '24']"
6540,8,4726,6,"['24', '26']","['24', '26']"
6541,4,4726,7,['14'],['14']
6542,1,4726,8,"['14', '16']","['14', '16']"
6543,6,4727,0,"['14', '14']","['14', '14']"
6544,7,4727,1,"['24', '24']","['24', '24']"
6545,1,4727,2,"['16', '14']","['16', '14']"
6546,3,4727,3,['16'],['16']
6547,8,4727,4,"['26', '24']","['26', '24']"
6548,4,4727,5,['24'],['24']
6549,5,4727,6,"['24', '24']","['24', '24']"
6550,2,4727,7,['26'],['26']
6551,4,4727,8,['14'],['14']
6552,7,4728,0,"['24', '24']","['24', '24']"
6553,7,4728,1,['24'],['24']
6554,2,4728,2,['16'],['16']
6555,4,4728,3,['26'],['26']
6556,1,4728,4,"['14', '16']","['14', '16']"
6557,5,4728,5,"['14', '14']","['14', '14']"
6558,8,4728,6,"['26', '24']","['26', '24']"
6559,6,4728,7,"['24', '24']","['24', '24']"
6560,5,4728,8,['14'],['14']
6561,1,4729,0,"['16', '14']","['16', '14']"
6562,7,4729,1,"['24', '24']","['24', '24']"
6563,8,4729,2,"['24', '26']","['24', '26']"
6564,4,4729,3,['16'],['16']
6565,6,4729,4,['14'],['14']
6566,8,4729,5,['26'],['26']
6567,5,4729,6,"['24', '24']","['24', '24']"
