,action,instance_id,step,type,strtype
4950,6,4550,0,['14'],['14']
4951,3,4550,1,['16'],['16']
4952,8,4550,2,"['26', '24']","['26', '24']"
4953,8,4550,3,['26'],['26']
4954,5,4550,4,"['24', '24']","['24', '24']"
4955,1,4550,5,"['14', '16']","['14', '16']"
4956,7,4550,6,['24'],['24']
4957,7,4550,7,"['24', '24']","['24', '24']"
4958,4,4550,8,"['14', '14']","['14', '14']"
4959,3,4551,0,['26'],['26']
4960,1,4551,1,"['14', '16']","['14', '16']"
4961,8,4551,2,"['24', '26']","['24', '26']"
4962,6,4551,3,['24'],['24']
4963,6,4551,4,"['14', '14']","['14', '14']"
4964,7,4551,5,"['24', '24']","['24', '24']"
4965,5,4551,6,['14'],['14']
4966,5,4551,7,"['24', '24']","['24', '24']"
4967,2,4551,8,['16'],['16']
4968,4,4552,0,"['14', '14']","['14', '14']"
4969,8,4552,1,"['26', '24']","['26', '24']"
4970,7,4552,2,"['24', '24']","['24', '24']"
4971,8,4552,3,['26'],['26']
4972,5,4552,4,['14'],['14']
4973,5,4552,5,"['24', '24']","['24', '24']"
4974,7,4552,6,['24'],['24']
4975,1,4552,7,"['16', '14']","['16', '14']"
4976,2,4552,8,['16'],['16']
4977,1,4553,0,"['14', '16']","['14', '16']"
4978,4,4553,1,"['14', '14']","['14', '14']"
4979,8,4553,2,"['26', '24']","['26', '24']"
4980,7,4553,3,"['24', '24']","['24', '24']"
4981,8,4553,4,['26'],['26']
4982,7,4553,5,['14'],['14']
4983,5,4553,6,"['24', '24']","['24', '24']"
4984,5,4553,7,['24'],['24']
4985,2,4553,8,['16'],['16']
4986,6,4554,0,['14'],['14']
4987,7,4554,1,['24'],['24']
4988,2,4554,2,['26'],['26']
4989,3,4554,3,['16'],['16']
4990,6,4554,4,"['14', '14']","['14', '14']"
4991,7,4554,5,"['24', '24']","['24', '24']"
4992,5,4554,6,"['24', '24']","['24', '24']"
4993,1,4554,7,"['16', '14']","['16', '14']"
4994,8,4554,8,"['24', '26']","['24', '26']"
4995,7,4555,0,['24'],['24']
4996,7,4555,1,"['24', '24']","['24', '24']"
4997,5,4555,2,['14'],['14']
4998,5,4555,3,"['24', '24']","['24', '24']"
4999,1,4555,4,"['16', '14']","['16', '14']"
5000,8,4555,5,['26'],['26']
5001,4,4555,6,"['14', '14']","['14', '14']"
5002,2,4555,7,['16'],['16']
5003,8,4555,8,"['24', '26']","['24', '26']"
5004,7,4556,0,['24'],['24']
5005,3,4556,1,['26'],['26']
5006,7,4556,2,"['24', '24']","['24', '24']"
5007,6,4556,3,"['14', '14']","['14', '14']"
5008,1,4556,4,"['14', '16']","['14', '16']"
5009,2,4556,5,['16'],['16']
5010,8,4556,6,"['26', '24']","['26', '24']"
5011,5,4556,7,"['24', '24']","['24', '24']"
5012,4,4556,8,['14'],['14']
5013,3,4557,0,['16'],['16']
5014,7,4557,1,"['24', '24']","['24', '24']"
5015,6,4557,2,['14'],['14']
5016,8,4557,3,"['24', '26']","['24', '26']"
5017,6,4557,4,['24'],['24']
5018,1,4557,5,"['16', '14']","['16', '14']"
5019,2,4557,6,['26'],['26']
5020,5,4557,7,"['24', '24']","['24', '24']"
5021,4,4557,8,"['14', '14']","['14', '14']"
5022,7,4558,0,"['24', '24']","['24', '24']"
5023,8,4558,1,"['26', '24']","['26', '24']"
5024,2,4558,2,['26'],['26']
5025,3,4558,3,['16'],['16']
5026,6,4558,4,"['24', '24']","['24', '24']"
5027,5,4558,5,"['14', '14']","['14', '14']"
5028,7,4558,6,['24'],['24']
5029,4,4558,7,['14'],['14']
5030,1,4558,8,"['14', '16']","['14', '16']"
5031,3,4559,0,['26'],['26']
5032,6,4559,1,"['14', '14']","['14', '14']"
5033,7,4559,2,"['24', '24']","['24', '24']"
5034,6,4559,3,['24'],['24']
5035,5,4559,4,['14'],['14']
5036,5,4559,5,"['24', '24']","['24', '24']"
5037,8,4559,6,"['26', '24']","['26', '24']"
5038,1,4559,7,"['16', '14']","['16', '14']"
5039,2,4559,8,['16'],['16']
5040,1,4560,0,"['14', '16']","['14', '16']"
5041,8,4560,1,"['24', '26']","['24', '26']"
5042,7,4560,2,['24'],['24']
5043,7,4560,3,"['24', '24']","['24', '24']"
5044,3,4560,4,['16'],['16']
5045,6,4560,5,['14'],['14']
5046,5,4560,6,"['24', '24']","['24', '24']"
5047,2,4560,7,['26'],['26']
5048,4,4560,8,"['14', '14']","['14', '14']"
5049,8,4561,0,"['26', '24']","['26', '24']"
5050,8,4561,1,['26'],['26']
5051,7,4561,2,['24'],['24']
5052,4,4561,3,"['14', '14']","['14', '14']"
5053,5,4561,4,"['24', '24']","['24', '24']"
5054,7,4561,5,"['24', '24']","['24', '24']"
5055,1,4561,6,"['16', '14']","['16', '14']"
5056,2,4561,7,['16'],['16']
5057,5,4561,8,['14'],['14']
5058,7,4562,0,['24'],['24']
5059,8,4562,1,"['26', '24']","['26', '24']"
5060,7,4562,2,"['24', '24']","['24', '24']"
5061,5,4562,3,"['24', '24']","['24', '24']"
5062,8,4562,4,['26'],['26']
5063,5,4562,5,['14'],['14']
5064,6,4562,6,"['14', '14']","['14', '14']"
5065,2,4562,7,['16'],['16']
5066,1,4562,8,"['14', '16']","['14', '16']"
5067,3,4563,0,['16'],['16']
5068,1,4563,1,"['16', '14']","['16', '14']"
5069,8,4563,2,"['24', '26']","['24', '26']"
5070,8,4563,3,['26'],['26']
5071,5,4563,4,"['24', '24']","['24', '24']"
5072,7,4563,5,"['24', '24']","['24', '24']"
5073,7,4563,6,['24'],['24']
5074,6,4563,7,"['14', '14']","['14', '14']"
5075,4,4563,8,['14'],['14']
5076,3,4564,0,['16'],['16']
5077,6,4564,1,['14'],['14']
5078,8,4564,2,"['24', '26']","['24', '26']"
5079,7,4564,3,"['24', '24']","['24', '24']"
5080,6,4564,4,"['14', '14']","['14', '14']"
5081,8,4564,5,['26'],['26']
5082,1,4564,6,"['16', '14']","['16', '14']"
5083,4,4564,7,['24'],['24']
5084,5,4564,8,"['24', '24']","['24', '24']"
5085,3,4565,0,['26'],['26']
5086,8,4565,1,"['24', '26']","['24', '26']"
5087,6,4565,2,"['14', '14']","['14', '14']"
5088,6,4565,3,['24'],['24']
5089,7,4565,4,"['24', '24']","['24', '24']"
5090,5,4565,5,['14'],['14']
5091,5,4565,6,"['24', '24']","['24', '24']"
5092,2,4565,7,['16'],['16']
5093,1,4565,8,"['16', '14']","['16', '14']"
5094,6,4566,0,"['14', '14']","['14', '14']"
5095,7,4566,1,"['24', '24']","['24', '24']"
5096,8,4566,2,"['24', '26']","['24', '26']"
5097,4,4566,3,['14'],['14']
5098,3,4566,4,['16'],['16']
5099,1,4566,5,"['16', '14']","['16', '14']"
5100,7,4566,6,['24'],['24']
5101,2,4566,7,['26'],['26']
5102,5,4566,8,"['24', '24']","['24', '24']"
5103,7,4567,0,"['24', '24']","['24', '24']"
5104,5,4567,1,"['24', '24']","['24', '24']"
5105,4,4567,2,"['14', '14']","['14', '14']"
5106,1,4567,3,"['14', '16']","['14', '16']"
5107,7,4567,4,['24'],['24']
5108,2,4567,5,['26'],['26']
5109,8,4567,6,"['24', '26']","['24', '26']"
5110,3,4567,7,['16'],['16']
5111,6,4567,8,['14'],['14']
5112,3,4568,0,['16'],['16']
5113,7,4568,1,"['24', '24']","['24', '24']"
5114,7,4568,2,['24'],['24']
5115,8,4568,3,"['26', '24']","['26', '24']"
5116,6,4568,4,['14'],['14']
5117,6,4568,5,"['14', '14']","['14', '14']"
5118,1,4568,6,"['14', '16']","['14', '16']"
5119,5,4568,7,"['24', '24']","['24', '24']"
5120,2,4568,8,['26'],['26']
5121,4,4569,0,"['24', '24']","['24', '24']"
5122,7,4569,1,"['24', '24']","['24', '24']"
5123,1,4569,2,"['16', '14']","['16', '14']"
5124,3,4569,3,['26'],['26']
5125,8,4569,4,"['24', '26']","['24', '26']"
5126,6,4569,5,['14'],['14']
5127,6,4569,6,"['14', '14']","['14', '14']"
5128,7,4569,7,['24'],['24']
5129,2,4569,8,['16'],['16']
5130,8,4570,0,"['26', '24']","['26', '24']"
5131,8,4570,1,['26'],['26']
5132,4,4570,2,['24'],['24']
5133,5,4570,3,"['24', '24']","['24', '24']"
5134,6,4570,4,"['24', '24']","['24', '24']"
5135,7,4570,5,"['14', '14']","['14', '14']"
5136,7,4570,6,['14'],['14']
5137,2,4570,7,['16'],['16']
5138,1,4570,8,"['14', '16']","['14', '16']"
5139,7,4571,0,"['24', '24']","['24', '24']"
5140,8,4571,1,"['24', '26']","['24', '26']"
5141,1,4571,2,"['14', '16']","['14', '16']"
5142,5,4571,3,"['24', '24']","['24', '24']"
5143,8,4571,4,['26'],['26']
5144,3,4571,5,['16'],['16']
5145,4,4571,6,['14'],['14']
5146,6,4571,7,"['14', '14']","['14', '14']"
5147,7,4571,8,['24'],['24']
5148,5,4572,0,['14'],['14']
5149,1,4572,1,"['14', '16']","['14', '16']"
5150,3,4572,2,['16'],['16']
5151,2,4572,3,['26'],['26']
5152,5,4572,4,['24'],['24']
5153,8,4572,5,"['26', '24']","['26', '24']"
5154,7,4572,6,"['24', '24']","['24', '24']"
5155,6,4572,7,"['14', '14']","['14', '14']"
5156,4,4572,8,"['24', '24']","['24', '24']"
5157,3,4573,0,['26'],['26']
5158,1,4573,1,"['14', '16']","['14', '16']"
5159,7,4573,2,"['24', '24']","['24', '24']"
5160,7,4573,3,['24'],['24']
5161,5,4573,4,"['24', '24']","['24', '24']"
5162,8,4573,5,"['26', '24']","['26', '24']"
5163,5,4573,6,['14'],['14']
5164,2,4573,7,['16'],['16']
5165,4,4573,8,"['14', '14']","['14', '14']"
5166,3,4574,0,['26'],['26']
5167,5,4574,1,"['24', '24']","['24', '24']"
5168,8,4574,2,"['24', '26']","['24', '26']"
5169,7,4574,3,"['24', '24']","['24', '24']"
5170,7,4574,4,['24'],['24']
5171,2,4574,5,['16'],['16']
5172,6,4574,6,['14'],['14']
5173,1,4574,7,"['14', '16']","['14', '16']"
5174,4,4574,8,"['14', '14']","['14', '14']"
5175,8,4575,0,"['24', '26']","['24', '26']"
5176,1,4575,1,"['14', '16']","['14', '16']"
5177,6,4575,2,"['14', '14']","['14', '14']"
5178,5,4575,3,['14'],['14']
5179,4,4575,4,['24'],['24']
5180,7,4575,5,"['24', '24']","['24', '24']"
5181,3,4575,6,['16'],['16']
5182,5,4575,7,"['24', '24']","['24', '24']"
5183,2,4575,8,['26'],['26']
5184,7,4576,0,"['24', '24']","['24', '24']"
5185,8,4576,1,"['26', '24']","['26', '24']"
5186,1,4576,2,"['14', '16']","['14', '16']"
5187,8,4576,3,['26'],['26']
5188,7,4576,4,['24'],['24']
5189,5,4576,5,"['14', '14']","['14', '14']"
5190,4,4576,6,['14'],['14']
5191,6,4576,7,"['24', '24']","['24', '24']"
5192,2,4576,8,['16'],['16']
5193,1,4577,0,"['16', '14']","['16', '14']"
5194,7,4577,1,"['24', '24']","['24', '24']"
5195,5,4577,2,"['14', '14']","['14', '14']"
5196,3,4577,3,['16'],['16']
5197,4,4577,4,['14'],['14']
5198,7,4577,5,['24'],['24']
5199,2,4577,6,['26'],['26']
5200,8,4577,7,"['24', '26']","['24', '26']"
5201,6,4577,8,"['24', '24']","['24', '24']"
5202,6,4578,0,['14'],['14']
5203,1,4578,1,"['14', '16']","['14', '16']"
5204,7,4578,2,"['24', '24']","['24', '24']"
5205,3,4578,3,['26'],['26']
5206,8,4578,4,"['26', '24']","['26', '24']"
5207,4,4578,5,"['14', '14']","['14', '14']"
5208,2,4578,6,['16'],['16']
5209,7,4578,7,['24'],['24']
5210,5,4578,8,"['24', '24']","['24', '24']"
5211,8,4579,0,"['24', '26']","['24', '26']"
5212,7,4579,1,['24'],['24']
5213,1,4579,2,"['14', '16']","['14', '16']"
5214,2,4579,3,['26'],['26']
5215,3,4579,4,['16'],['16']
5216,7,4579,5,"['24', '24']","['24', '24']"
5217,6,4579,6,"['14', '14']","['14', '14']"
5218,5,4579,7,"['24', '24']","['24', '24']"
5219,4,4579,8,['14'],['14']
5220,3,4580,0,['26'],['26']
5221,1,4580,1,"['14', '16']","['14', '16']"
5222,8,4580,2,"['26', '24']","['26', '24']"
5223,4,4580,3,['14'],['14']
5224,6,4580,4,"['14', '14']","['14', '14']"
5225,7,4580,5,"['24', '24']","['24', '24']"
5226,5,4580,6,"['24', '24']","['24', '24']"
5227,2,4580,7,['16'],['16']
5228,7,4580,8,['24'],['24']
5229,1,4581,0,"['16', '14']","['16', '14']"
5230,3,4581,1,['26'],['26']
5231,7,4581,2,['24'],['24']
5232,8,4581,3,"['26', '24']","['26', '24']"
5233,4,4581,4,"['14', '14']","['14', '14']"
5234,7,4581,5,"['24', '24']","['24', '24']"
5235,6,4581,6,['14'],['14']
5236,5,4581,7,"['24', '24']","['24', '24']"
5237,2,4581,8,['16'],['16']
5238,3,4582,0,['16'],['16']
5239,1,4582,1,"['16', '14']","['16', '14']"
5240,7,4582,2,"['24', '24']","['24', '24']"
5241,5,4582,3,"['24', '24']","['24', '24']"
5242,2,4582,4,['26'],['26']
5243,6,4582,5,['14'],['14']
5244,7,4582,6,['24'],['24']
5245,8,4582,7,"['26', '24']","['26', '24']"
5246,6,4582,8,"['14', '14']","['14', '14']"
5247,4,4583,0,"['14', '14']","['14', '14']"
5248,7,4583,1,"['24', '24']","['24', '24']"
5249,8,4583,2,"['26', '24']","['26', '24']"
5250,7,4583,3,['14'],['14']
5251,5,4583,4,"['24', '24']","['24', '24']"
5252,3,4583,5,['16'],['16']
5253,1,4583,6,"['14', '16']","['14', '16']"
5254,6,4583,7,['24'],['24']
5255,8,4583,8,['26'],['26']
5256,7,4584,0,"['24', '24']","['24', '24']"
5257,5,4584,1,"['24', '24']","['24', '24']"
5258,7,4584,2,['14'],['14']
5259,1,4584,3,"['14', '16']","['14', '16']"
5260,8,4584,4,"['26', '24']","['26', '24']"
5261,6,4584,5,"['14', '14']","['14', '14']"
5262,3,4584,6,['16'],['16']
5263,8,4584,7,['26'],['26']
5264,4,4584,8,['24'],['24']
5265,3,4585,0,['26'],['26']
5266,1,4585,1,"['16', '14']","['16', '14']"
5267,7,4585,2,['24'],['24']
5268,2,4585,3,['16'],['16']
5269,6,4585,4,['14'],['14']
5270,5,4585,5,"['14', '14']","['14', '14']"
5271,8,4585,6,"['26', '24']","['26', '24']"
5272,7,4585,7,"['24', '24']","['24', '24']"
5273,4,4585,8,"['24', '24']","['24', '24']"
5274,6,4586,0,"['14', '14']","['14', '14']"
5275,7,4586,1,"['24', '24']","['24', '24']"
5276,5,4586,2,"['24', '24']","['24', '24']"
5277,8,4586,3,"['24', '26']","['24', '26']"
5278,7,4586,4,['24'],['24']
5279,8,4586,5,['26'],['26']
5280,5,4586,6,['14'],['14']
5281,2,4586,7,['16'],['16']
5282,1,4586,8,"['16', '14']","['16', '14']"
5283,5,4587,0,"['14', '14']","['14', '14']"
5284,3,4587,1,['26'],['26']
5285,1,4587,2,"['16', '14']","['16', '14']"
5286,8,4587,3,"['24', '26']","['24', '26']"
5287,2,4587,4,['16'],['16']
5288,6,4587,5,['14'],['14']
5289,7,4587,6,['24'],['24']
5290,7,4587,7,"['24', '24']","['24', '24']"
5291,6,4587,8,"['24', '24']","['24', '24']"
5292,1,4588,0,"['14', '16']","['14', '16']"
5293,3,4588,1,['16'],['16']
5294,2,4588,2,['26'],['26']
5295,7,4588,3,['24'],['24']
5296,7,4588,4,"['24', '24']","['24', '24']"
5297,5,4588,5,"['24', '24']","['24', '24']"
5298,6,4588,6,"['14', '14']","['14', '14']"
5299,8,4588,7,"['24', '26']","['24', '26']"
5300,4,4588,8,['14'],['14']
5301,4,4589,0,['14'],['14']
5302,7,4589,1,"['24', '24']","['24', '24']"
5303,3,4589,2,['16'],['16']
5304,8,4589,3,"['24', '26']","['24', '26']"
5305,1,4589,4,"['16', '14']","['16', '14']"
5306,7,4589,5,['24'],['24']
5307,6,4589,6,"['14', '14']","['14', '14']"
5308,2,4589,7,['26'],['26']
5309,5,4589,8,"['24', '24']","['24', '24']"
5310,6,4590,0,"['14', '14']","['14', '14']"
5311,7,4590,1,"['24', '24']","['24', '24']"
5312,7,4590,2,['24'],['24']
5313,2,4590,3,['16'],['16']
5314,5,4590,4,"['24', '24']","['24', '24']"
5315,1,4590,5,"['14', '16']","['14', '16']"
5316,3,4590,6,['26'],['26']
5317,8,4590,7,"['24', '26']","['24', '26']"
5318,4,4590,8,['14'],['14']
5319,3,4591,0,['16'],['16']
5320,6,4591,1,"['14', '14']","['14', '14']"
5321,7,4591,2,"['24', '24']","['24', '24']"
5322,7,4591,3,['24'],['24']
5323,6,4591,4,['14'],['14']
5324,8,4591,5,"['24', '26']","['24', '26']"
5325,1,4591,6,"['14', '16']","['14', '16']"
5326,2,4591,7,['26'],['26']
5327,4,4591,8,"['24', '24']","['24', '24']"
5328,2,4592,0,['26'],['26']
5329,8,4592,1,"['24', '26']","['24', '26']"
5330,7,4592,2,"['24', '24']","['24', '24']"
5331,6,4592,3,['14'],['14']
5332,3,4592,4,['16'],['16']
5333,5,4592,5,"['24', '24']","['24', '24']"
5334,7,4592,6,['24'],['24']
5335,6,4592,7,"['14', '14']","['14', '14']"
5336,1,4592,8,"['14', '16']","['14', '16']"
5337,3,4593,0,['26'],['26']
5338,7,4593,1,"['24', '24']","['24', '24']"
5339,5,4593,2,"['24', '24']","['24', '24']"
5340,2,4593,3,['16'],['16']
5341,7,4593,4,['24'],['24']
5342,6,4593,5,"['14', '14']","['14', '14']"
5343,6,4593,6,['14'],['14']
5344,1,4593,7,"['14', '16']","['14', '16']"
5345,8,4593,8,"['26', '24']","['26', '24']"
5346,7,4594,0,['24'],['24']
5347,8,4594,1,"['26', '24']","['26', '24']"
5348,1,4594,2,"['14', '16']","['14', '16']"
5349,7,4594,3,"['24', '24']","['24', '24']"
5350,5,4594,4,"['24', '24']","['24', '24']"
5351,4,4594,5,"['14', '14']","['14', '14']"
5352,3,4594,6,['16'],['16']
5353,2,4594,7,['26'],['26']
5354,6,4594,8,['14'],['14']
5355,1,4595,0,"['16', '14']","['16', '14']"
5356,7,4595,1,['24'],['24']
5357,5,4595,2,['14'],['14']
5358,7,4595,3,"['24', '24']","['24', '24']"
5359,2,4595,4,['26'],['26']
5360,5,4595,5,"['14', '14']","['14', '14']"
5361,8,4595,6,"['24', '26']","['24', '26']"
5362,6,4595,7,"['24', '24']","['24', '24']"
5363,3,4595,8,['16'],['16']
5364,8,4596,0,"['24', '26']","['24', '26']"
5365,3,4596,1,['16'],['16']
5366,1,4596,2,"['14', '16']","['14', '16']"
5367,6,4596,3,['24'],['24']
5368,6,4596,4,"['14', '14']","['14', '14']"
5369,7,4596,5,"['24', '24']","['24', '24']"
5370,5,4596,6,['14'],['14']
5371,2,4596,7,['26'],['26']
5372,5,4596,8,"['24', '24']","['24', '24']"
5373,8,4597,0,"['24', '26']","['24', '26']"
5374,3,4597,1,['16'],['16']
5375,1,4597,2,"['16', '14']","['16', '14']"
5376,6,4597,3,['24'],['24']
5377,6,4597,4,"['14', '14']","['14', '14']"
5378,7,4597,5,"['24', '24']","['24', '24']"
5379,5,4597,6,['14'],['14']
5380,2,4597,7,['26'],['26']
5381,5,4597,8,"['24', '24']","['24', '24']"
5382,8,4598,0,"['26', '24']","['26', '24']"
5383,7,4598,1,"['24', '24']","['24', '24']"
5384,1,4598,2,"['16', '14']","['16', '14']"
5385,7,4598,3,['24'],['24']
5386,3,4598,4,['16'],['16']
5387,5,4598,5,"['24', '24']","['24', '24']"
5388,2,4598,6,['26'],['26']
5389,6,4598,7,['14'],['14']
5390,4,4598,8,"['14', '14']","['14', '14']"
5391,5,4599,0,['14'],['14']
5392,3,4599,1,['16'],['16']
5393,7,4599,2,"['24', '24']","['24', '24']"
5394,6,4599,3,"['14', '14']","['14', '14']"
5395,8,4599,4,"['26', '24']","['26', '24']"
5396,8,4599,5,['26'],['26']
5397,6,4599,6,['24'],['24']
5398,5,4599,7,"['24', '24']","['24', '24']"
5399,1,4599,8,"['16', '14']","['16', '14']"
5400,7,4600,0,['24'],['24']
5401,6,4600,1,['14'],['14']
5402,7,4600,2,"['24', '24']","['24', '24']"
5403,5,4600,3,"['24', '24']","['24', '24']"
5404,2,4600,4,['16'],['16']
5405,8,4600,5,"['26', '24']","['26', '24']"
5406,3,4600,6,['26'],['26']
5407,4,4600,7,"['14', '14']","['14', '14']"
5408,1,4600,8,"['14', '16']","['14', '16']"
5409,1,4601,0,"['14', '16']","['14', '16']"
5410,3,4601,1,['16'],['16']
5411,6,4601,2,"['14', '14']","['14', '14']"
5412,7,4601,3,"['24', '24']","['24', '24']"
5413,4,4601,4,['14'],['14']
5414,2,4601,5,['26'],['26']
5415,8,4601,6,"['24', '26']","['24', '26']"
5416,5,4601,7,"['24', '24']","['24', '24']"
5417,7,4601,8,['24'],['24']
5418,1,4602,0,"['14', '16']","['14', '16']"
5419,3,4602,1,['16'],['16']
5420,6,4602,2,"['14', '14']","['14', '14']"
5421,7,4602,3,"['24', '24']","['24', '24']"
5422,4,4602,4,['14'],['14']
5423,2,4602,5,['26'],['26']
5424,8,4602,6,"['24', '26']","['24', '26']"
5425,5,4602,7,"['24', '24']","['24', '24']"
5426,7,4602,8,['24'],['24']
5427,6,4603,0,"['14', '14']","['14', '14']"
5428,3,4603,1,['26'],['26']
5429,8,4603,2,"['26', '24']","['26', '24']"
5430,1,4603,3,"['16', '14']","['16', '14']"
5431,7,4603,4,"['24', '24']","['24', '24']"
5432,2,4603,5,['16'],['16']
5433,5,4603,6,"['24', '24']","['24', '24']"
5434,7,4603,7,['14'],['14']
5435,4,4603,8,['24'],['24']
5436,3,4604,0,['16'],['16']
5437,7,4604,1,"['24', '24']","['24', '24']"
5438,6,4604,2,['14'],['14']
5439,2,4604,3,['26'],['26']
5440,5,4604,4,"['24', '24']","['24', '24']"
5441,8,4604,5,"['26', '24']","['26', '24']"
5442,6,4604,6,"['14', '14']","['14', '14']"
5443,7,4604,7,['24'],['24']
5444,1,4604,8,"['14', '16']","['14', '16']"
5445,3,4605,0,['16'],['16']
5446,5,4605,1,"['24', '24']","['24', '24']"
5447,6,4605,2,['24'],['24']
5448,6,4605,3,"['14', '14']","['14', '14']"
5449,8,4605,4,"['24', '26']","['24', '26']"
5450,7,4605,5,"['24', '24']","['24', '24']"
5451,8,4605,6,['26'],['26']
5452,4,4605,7,['14'],['14']
5453,1,4605,8,"['14', '16']","['14', '16']"
5454,6,4606,0,"['14', '14']","['14', '14']"
5455,3,4606,1,['26'],['26']
5456,8,4606,2,"['26', '24']","['26', '24']"
5457,6,4606,3,['24'],['24']
5458,7,4606,4,"['24', '24']","['24', '24']"
5459,2,4606,5,['16'],['16']
5460,5,4606,6,"['24', '24']","['24', '24']"
5461,4,4606,7,['14'],['14']
5462,1,4606,8,"['16', '14']","['16', '14']"
5463,4,4607,0,['14'],['14']
5464,7,4607,1,"['24', '24']","['24', '24']"
5465,7,4607,2,['24'],['24']
5466,1,4607,3,"['14', '16']","['14', '16']"
5467,3,4607,4,['16'],['16']
5468,5,4607,5,"['14', '14']","['14', '14']"
5469,2,4607,6,['26'],['26']
5470,6,4607,7,"['24', '24']","['24', '24']"
5471,8,4607,8,"['24', '26']","['24', '26']"
5472,8,4608,0,"['26', '24']","['26', '24']"
5473,3,4608,1,['16'],['16']
5474,7,4608,2,"['24', '24']","['24', '24']"
5475,6,4608,3,"['24', '24']","['24', '24']"
5476,4,4608,4,"['14', '14']","['14', '14']"
5477,6,4608,5,['24'],['24']
5478,5,4608,6,['14'],['14']
5479,1,4608,7,"['14', '16']","['14', '16']"
5480,8,4608,8,['26'],['26']
5481,8,4609,0,"['26', '24']","['26', '24']"
5482,3,4609,1,['16'],['16']
5483,6,4609,2,['14'],['14']
5484,6,4609,3,['24'],['24']
5485,7,4609,4,"['24', '24']","['24', '24']"
5486,2,4609,5,['26'],['26']
5487,1,4609,6,"['14', '16']","['14', '16']"
5488,4,4609,7,"['14', '14']","['14', '14']"
5489,5,4609,8,"['24', '24']","['24', '24']"
5490,6,4610,0,['14'],['14']
5491,7,4610,1,"['24', '24']","['24', '24']"
5492,3,4610,2,['16'],['16']
5493,1,4610,3,"['16', '14']","['16', '14']"
5494,2,4610,4,['26'],['26']
5495,5,4610,5,"['24', '24']","['24', '24']"
5496,8,4610,6,"['26', '24']","['26', '24']"
5497,6,4610,7,"['14', '14']","['14', '14']"
5498,7,4610,8,['24'],['24']
5499,3,4611,0,['16'],['16']
5500,2,4611,1,['26'],['26']
5501,6,4611,2,"['14', '14']","['14', '14']"
5502,6,4611,3,['14'],['14']
5503,7,4611,4,['24'],['24']
5504,7,4611,5,"['24', '24']","['24', '24']"
5505,8,4611,6,"['24', '26']","['24', '26']"
5506,5,4611,7,"['24', '24']","['24', '24']"
5507,1,4611,8,"['16', '14']","['16', '14']"
5508,7,4612,0,"['24', '24']","['24', '24']"
5509,7,4612,1,['24'],['24']
5510,5,4612,2,['14'],['14']
5511,1,4612,3,"['14', '16']","['14', '16']"
5512,2,4612,4,['26'],['26']
5513,8,4612,5,"['24', '26']","['24', '26']"
5514,3,4612,6,['16'],['16']
5515,4,4612,7,"['14', '14']","['14', '14']"
5516,6,4612,8,"['24', '24']","['24', '24']"
5517,1,4613,0,"['14', '16']","['14', '16']"
5518,7,4613,1,['24'],['24']
5519,8,4613,2,"['26', '24']","['26', '24']"
5520,4,4613,3,['14'],['14']
5521,7,4613,4,"['24', '24']","['24', '24']"
5522,8,4613,5,['26'],['26']
5523,5,4613,6,"['14', '14']","['14', '14']"
5524,2,4613,7,['16'],['16']
5525,6,4613,8,"['24', '24']","['24', '24']"
5526,7,4614,0,"['24', '24']","['24', '24']"
5527,3,4614,1,['16'],['16']
5528,1,4614,2,"['14', '16']","['14', '16']"
5529,7,4614,3,['24'],['24']
5530,2,4614,4,['26'],['26']
5531,5,4614,5,"['14', '14']","['14', '14']"
5532,6,4614,6,"['24', '24']","['24', '24']"
5533,4,4614,7,['14'],['14']
5534,8,4614,8,"['24', '26']","['24', '26']"
5535,7,4615,0,"['24', '24']","['24', '24']"
5536,4,4615,1,"['14', '14']","['14', '14']"
5537,8,4615,2,"['24', '26']","['24', '26']"
5538,8,4615,3,['26'],['26']
5539,7,4615,4,['24'],['24']
5540,1,4615,5,"['16', '14']","['16', '14']"
5541,3,4615,6,['16'],['16']
5542,5,4615,7,"['24', '24']","['24', '24']"
5543,6,4615,8,['14'],['14']
5544,6,4616,0,['14'],['14']
5545,7,4616,1,"['24', '24']","['24', '24']"
5546,5,4616,2,"['24', '24']","['24', '24']"
5547,2,4616,3,['16'],['16']
5548,8,4616,4,"['24', '26']","['24', '26']"
5549,1,4616,5,"['14', '16']","['14', '16']"
5550,8,4616,6,['26'],['26']
5551,7,4616,7,['24'],['24']
5552,4,4616,8,"['14', '14']","['14', '14']"
5553,7,4617,0,['24'],['24']
5554,2,4617,1,['26'],['26']
5555,6,4617,2,['14'],['14']
5556,4,4617,3,"['14', '14']","['14', '14']"
5557,7,4617,4,"['24', '24']","['24', '24']"
5558,1,4617,5,"['16', '14']","['16', '14']"
5559,3,4617,6,['16'],['16']
5560,8,4617,7,"['24', '26']","['24', '26']"
5561,5,4617,8,"['24', '24']","['24', '24']"
5562,5,4618,0,['14'],['14']
5563,8,4618,1,"['26', '24']","['26', '24']"
5564,7,4618,2,"['24', '24']","['24', '24']"
5565,1,4618,3,"['16', '14']","['16', '14']"
5566,3,4618,4,['16'],['16']
5567,8,4618,5,['26'],['26']
5568,4,4618,6,"['14', '14']","['14', '14']"
5569,5,4618,7,"['24', '24']","['24', '24']"
5570,7,4618,8,['24'],['24']
5571,8,4619,0,"['24', '26']","['24', '26']"
5572,7,4619,1,['24'],['24']
